BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1697124451054.85,644.0,1729.0,8251.0,3053.0,-6702.0,1444.0,-224.61993408203125,61.46238327026367,-13.542282104492188,-13.583032608032227,-41472.0,-41229.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4186075
1697124451800.639,656.0,1738.0,8225.0,3017.0,-6667.0,1407.0,-223.05386352539062,60.67782211303711,-13.584237098693848,-13.596174240112305,-41490.0,-41232.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4186593
1697124452093.8342,656.0,1729.0,8328.0,3076.0,-6666.0,1345.0,-225.33306884765625,62.6910400390625,-13.582456588745117,-13.597780227661133,-41469.0,-41218.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4187086
1697124452576.5168,632.0,1688.0,8259.0,3046.0,-6661.0,1433.0,-222.87208557128906,62.957496643066406,-13.605563163757324,-13.604290008544922,-41478.0,-41255.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4187590
1697124453588.2637,612.0,1746.0,8250.0,2983.0,-6742.0,1373.0,-227.55633544921875,63.623634338378906,-13.521566390991211,-13.577762603759766,-41512.0,-41242.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4188599
1697124454103.6614,762.0,1716.0,8199.0,2995.0,-6709.0,1429.0,-225.71060180664062,63.845680236816406,-13.568634986877441,-13.592771530151367,-41481.0,-41281.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4189105
1697124454606.2297,670.0,1679.0,8269.0,2761.0,-6651.0,1421.0,-223.4453887939453,64.2897720336914,-13.608146667480469,-13.604743003845215,-41477.0,-41281.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4189608
1697124455093.088,681.0,1698.0,8254.0,2809.0,-6722.0,1483.0,-223.9767303466797,65.4740219116211,-13.587657928466797,-13.59891414642334,-41458.0,-41267.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4190107
1697124455632.1177,659.0,1701.0,8233.0,2899.0,-6741.0,1454.0,-222.2148895263672,65.53323364257812,-13.602370262145996,-13.603224754333496,-41482.0,-41251.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4190612
1697124456116.5137,679.0,1746.0,8237.0,3115.0,-6819.0,1413.0,-224.9275665283203,66.71747589111328,-13.547412872314453,-13.585144996643066,-41494.0,-41265.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4191116
1697124456638.27,649.0,1736.0,8294.0,3033.0,-6730.0,1530.0,-225.0254364013672,66.49542999267578,-13.538983345031738,-13.582893371582031,-41471.0,-41233.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4191620
1697124457132.1587,685.0,1765.0,8255.0,3080.0,-6733.0,1430.0,-224.27037048339844,68.71589660644531,-13.576034545898438,-13.595528602600098,-41465.0,-41288.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4192127
1697124457620.963,706.0,1791.0,8286.0,3021.0,-6726.0,1503.0,-224.9974822998047,65.8440933227539,-13.585772514343262,-13.597395896911621,-41447.0,-41284.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4192627
1697124458116.6504,651.0,1755.0,8223.0,2952.0,-6717.0,1485.0,-224.36825561523438,65.72566986083984,-13.558966636657715,-13.5884428024292,-41476.0,-41274.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4193133
1697124458645.599,717.0,1686.0,8249.0,3037.0,-6743.0,1426.0,-224.46612548828125,66.1401596069336,-13.550345420837402,-13.58655834197998,-41479.0,-41277.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4193636
1697124459148.1733,733.0,1748.0,8258.0,3073.0,-6755.0,1379.0,-226.91311645507812,67.10235595703125,-13.523259162902832,-13.578198432922363,-41481.0,-41234.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4194144
1697124459654.119,641.0,1713.0,8272.0,2796.0,-6725.0,1356.0,-222.1170196533203,63.845680236816406,-13.584376335144043,-13.597378730773926,-41476.0,-41293.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4194655
1697124460165.9885,756.0,1664.0,8232.0,2789.0,-6715.0,1439.0,-222.662353515625,62.63182830810547,-13.607535362243652,-13.605074882507324,-41477.0,-41241.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4195150
1697124460670.0745,643.0,1655.0,8216.0,2779.0,-6762.0,1493.0,-224.14453125,64.21575927734375,-13.562806129455566,-13.589838981628418,-41468.0,-41249.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4195658
1697124461140.1973,673.0,1728.0,8206.0,2819.0,-6914.0,1454.0,-224.8716278076172,64.74866485595703,-13.553224563598633,-13.586837768554688,-41482.0,-41249.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4196154
1697124461675.6194,679.0,1712.0,8272.0,3032.0,-7036.0,1430.0,-224.9974822998047,63.386783599853516,-13.54472541809082,-13.585126876831055,-41479.0,-41306.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4196658
1697124462176.435,675.0,1748.0,8221.0,2992.0,-6989.0,1429.0,-225.5008544921875,63.179542541503906,-13.534516334533691,-13.581583976745605,-41484.0,-41231.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4197158
1697124462654.9258,664.0,1700.0,8175.0,3019.0,-6856.0,1359.0,-226.01821899414062,64.31938171386719,-13.529088020324707,-13.579629898071289,-41474.0,-41288.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4197658
1697124463238.9177,695.0,1724.0,8208.0,2923.0,-6691.0,1488.0,-223.78097534179688,64.05292510986328,-13.565231323242188,-13.590921401977539,-41447.0,-41266.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4198196
1697124463696.1577,747.0,1771.0,8245.0,2993.0,-6684.0,1463.0,-223.61317443847656,61.86206817626953,-13.554551124572754,-13.587343215942383,-41467.0,-41280.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4198697
1697124464224.3877,665.0,1769.0,8246.0,2977.0,-6666.0,1485.0,-226.29788208007812,63.386783599853516,-13.521688461303711,-13.576959609985352,-41491.0,-41232.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4199180
1697124464672.6782,704.0,1745.0,8166.0,2997.0,-6664.0,1437.0,-225.5008544921875,63.845680236816406,-13.538320541381836,-13.582037925720215,-41506.0,-41247.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4199677
1697124465174.742,706.0,1667.0,8267.0,2912.0,-6742.0,1366.0,-226.57752990722656,65.22236633300781,-13.529192924499512,-13.579943656921387,-41471.0,-41233.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4200184
1697124465655.147,633.0,1654.0,8283.0,2945.0,-6702.0,1431.0,-223.123779296875,63.59402847290039,-13.569019317626953,-13.592212677001953,-41468.0,-41255.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4200675
1697124466166.9744,649.0,1705.0,8185.0,2979.0,-6727.0,1451.0,-227.0669403076172,64.52661895751953,-13.523015022277832,-13.578042030334473,-41471.0,-41269.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4201180
1697124466693.1707,662.0,1709.0,8248.0,2998.0,-6738.0,1466.0,-225.83644104003906,63.89009094238281,-13.55292797088623,-13.587483406066895,-41495.0,-41283.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4201685
1697124467166.506,721.0,1691.0,8224.0,3091.0,-6587.0,1418.0,-223.61317443847656,63.549617767333984,-13.605615615844727,-13.604586601257324,-41470.0,-41239.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4202189
1697124467700.1384,664.0,1736.0,8292.0,3030.0,-6721.0,1445.0,-223.69708251953125,63.75686264038086,-13.583486557006836,-13.597658157348633,-41472.0,-41277.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4202693
1697124468209.1772,720.0,1720.0,8248.0,3015.0,-6764.0,1514.0,-224.85765075683594,64.09733581542969,-13.583242416381836,-13.598146438598633,-41440.0,-41259.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4203206
1697124468696.066,694.0,1705.0,8254.0,3000.0,-6694.0,1440.0,-227.08091735839844,65.8440933227539,-13.540030479431152,-13.58395767211914,-41478.0,-41277.0,73.2281265258789,73.2281265258789,73.2281265258789,73.2281265258789,1025,4203708
