BackendTime,servoVoltage,system_status,system_time
1697124451152.1462,0.75,1025,1999408
1697124452202.039,0.7960000038146973,1025,2000458
1697124452699.5388,0.7879999876022339,1025,2000960
1697124453207.5024,0.7620000243186951,1025,2001465
1697124453711.5708,0.7540000081062317,1025,2001968
1697124454207.4695,0.7409999966621399,1025,2002469
1697124454719.9158,0.8040000200271606,1025,2002976
1697124455223.8718,0.7749999761581421,1025,2003481
1697124455734.7244,0.824999988079071,1025,2003993
1697124456246.462,0.7879999876022339,1025,2004500
1697124456745.9617,0.7670000195503235,1025,2005004
1697124457257.3533,0.75,1025,2005510
1697124457753.6345,0.8379999995231628,1025,2006011
1697124458256.0417,0.8289999961853027,1025,2006512
1697124458752.3845,0.8169999718666077,1025,2007014
1697124459261.3137,0.7879999876022339,1025,2007519
1697124459768.6516,0.7620000243186951,1025,2008025
1697124460272.2751,0.75,1025,2008528
1697124460769.2727,0.8289999961853027,1025,2009032
1697124461281.3862,0.8169999718666077,1025,2009534
1697124461780.7275,0.8040000200271606,1025,2010037
1697124462287.5103,0.7749999761581421,1025,2010542
1697124462812.6636,0.7620000243186951,1025,2011065
1697124463320.3743,0.7369999885559082,1025,2011570
1697124463833.877,0.7580000162124634,1025,2012086
1697124464330.857,0.7620000243186951,1025,2012585
1697124464821.748,0.7749999761581421,1025,2013082
1697124465331.6946,0.7710000276565552,1025,2013582
1697124473379.5015,0.7960000038146973,1025,2021637
1697124473872.377,0.800000011920929,1025,2022137
1697124474373.2676,0.8040000200271606,1025,2022638
1697124474906.6252,0.8080000281333923,1025,2023155
1697124475395.2786,0.824999988079071,1025,2023653
1697124475899.375,0.8040000200271606,1025,2024157
1697124476418.0571,0.7620000243186951,1025,2024665
1697124476903.7366,0.7670000195503235,1025,2025163
1697124477411.0093,0.7580000162124634,1025,2025667
1697124477912.7136,0.8289999961853027,1025,2026171
1697124478416.9282,0.824999988079071,1025,2026672
1697124478918.747,0.8080000281333923,1025,2027175
1697124479419.887,0.8040000200271606,1025,2027677
1697124479920.7676,0.7960000038146973,1025,2028178
1697124480416.3665,0.7789999842643738,1025,2028681
1697124480927.0112,0.7620000243186951,1025,2029185
1697124481435.3987,0.7369999885559082,1025,2029690
1697124481935.0461,0.8209999799728394,1025,2030193
1697124482454.608,0.8080000281333923,1025,2030695
1697124482936.6204,0.8209999799728394,1025,2031194
1697124483449.3599,0.7710000276565552,1025,2031703
1697124483946.4014,0.7670000195503235,1025,2032203
1697124484453.6982,0.7540000081062317,1025,2032707
1697124484954.0051,0.8379999995231628,1025,2033212
1697124485463.3635,0.7670000195503235,1025,2033723
1697124485961.154,0.7670000195503235,1025,2034224
1697124486472.8872,0.7540000081062317,1025,2034728
1697124486973.7834,0.7369999885559082,1025,2035230
1697124487474.516,0.8500000238418579,1025,2035731
1697124487977.7612,0.8209999799728394,1025,2036233
1697124488478.8657,0.8209999799728394,1025,2036734
1697124488981.6096,0.7960000038146973,1025,2037238
1697124489479.364,0.7829999923706055,1025,2037741
1697124489995.5474,0.7620000243186951,1025,2038245
1697124490494.161,0.7369999885559082,1025,2038750
1697124490996.5115,0.8289999961853027,1025,2039252
1697124491501.7244,0.800000011920929,1025,2039758
1697124491993.222,0.8040000200271606,1025,2040256
1697124492499.3293,0.7749999761581421,1025,2040761
1697124493000.5947,0.7749999761581421,1025,2041262
1697124493501.725,0.7670000195503235,1025,2041764
1697124494007.8623,0.7409999966621399,1025,2042269
1697124494509.3608,0.75,1025,2042770
1697124495012.7336,0.8209999799728394,1025,2043274
1697124495517.64,0.7960000038146973,1025,2043779
1697124496024.0574,0.7620000243186951,1025,2044285
1697124496537.978,0.8080000281333923,1025,2044794
1697124497033.0974,0.8209999799728394,1025,2045294
1697124497536.3984,0.800000011920929,1025,2045797
1697124498038.502,0.7749999761581421,1025,2046302
1697124498561.7458,0.8289999961853027,1025,2046812
1697124499060.5317,0.7789999842643738,1025,2047321
1697124499553.162,0.800000011920929,1025,2047818
1697124500057.371,0.7670000195503235,1025,2048323
1697124500568.1558,0.7580000162124634,1025,2048826
1697124501070.3005,0.7540000081062317,1025,2049328
1697124501563.0498,0.7540000081062317,1025,2049828
1697124502068.1653,0.824999988079071,1025,2050333
1697124502573.4907,0.8080000281333923,1025,2050835
1697124503083.5928,0.7879999876022339,1025,2051340
1697124503576.769,0.7879999876022339,1025,2051841
1697124504085.498,0.7710000276565552,1025,2052342
1697124504589.4912,0.7670000195503235,1025,2052844
1697124505084.457,0.7580000162124634,1025,2053347
1697124505646.1042,0.8080000281333923,1025,2053856
1697124506102.825,0.7879999876022339,1025,2054360
1697124506609.205,0.7580000162124634,1025,2054868
1697124507112.783,0.8289999961853027,1025,2055372
1697124507617.9192,0.8040000200271606,1025,2055876
1697124508118.3916,0.8040000200271606,1025,2056376
1697124508622.4258,0.7789999842643738,1025,2056881
1697124509128.386,0.7580000162124634,1025,2057386
1697124509621.2236,0.7540000081062317,1025,2057887
1697124510124.38,0.75,1025,2058389
1697124510638.126,0.824999988079071,1025,2058893
1697124511132.3364,0.800000011920929,1025,2059397
1697124511754.1047,0.7580000162124634,1025,2059927
1697124512175.55,0.8209999799728394,1025,2060434
1697124512676.8667,0.8080000281333923,1025,2060934
1697124513180.831,0.8040000200271606,1025,2061437
1697124513680.8914,0.7960000038146973,1025,2061938
1697124514186.035,0.7919999957084656,1025,2062440
1697124514739.5964,0.7670000195503235,1025,2062943
1697124515192.1228,0.7540000081062317,1025,2063448
1697124515687.033,0.7620000243186951,1025,2063946
1697124516194.4617,0.8500000238418579,1025,2064451
1697124516698.4836,0.8209999799728394,1025,2064954
